Id2,Male,Female,SexR
371000000000.0,0.454315637414229,0.545684362585771,0.8325612177365983
371000000000.0,0.41821946169772256,0.5817805383022774,0.7188612099644128
371000000000.0,0.4632086851628468,0.5367913148371531,0.8629213483146069
371000000000.0,0.5009970089730807,0.49900299102691925,1.0039960039960039
371000000000.0,0.5481574539363484,0.4518425460636516,1.2131603336422614
371000000000.0,0.4665809768637532,0.5334190231362468,0.8746987951807229
371000000000.0,0.4341517857142857,0.5658482142857143,0.767258382642998
371000000000.0,0.5101948346171273,0.48980516538287266,1.0416281221091583
371000000000.0,0.44109772423025434,0.5589022757697456,0.7892215568862276
371000000000.0,0.48360655737704916,0.5163934426229508,0.9365079365079364
371000000000.0,0.501085776330076,0.498914223669924,1.0043525571273122
371000000000.0,0.506838905775076,0.493161094224924,1.0277349768875192
371000000000.0,0.5195195195195195,0.4804804804804805,1.0812499999999998
371000000000.0,0.4521575984990619,0.5478424015009381,0.8253424657534246
371000000000.0,0.4799210006583278,0.5200789993416721,0.9227848101265823
371000000000.0,0.3743937924345296,0.6256062075654704,0.5984496124031008
371000000000.0,0.4252199413489736,0.5747800586510264,0.7397959183673469
371000000000.0,0.5519109238639783,0.44808907613602167,1.231699126930826
371000000000.0,0.5137509549274255,0.4862490450725745,1.0565593087195602
371000000000.0,0.5126293995859214,0.48737060041407865,1.0518266779949024
371000000000.0,0.5331254871395168,0.46687451286048326,1.1419031719532555
371000000000.0,0.42909663865546216,0.5709033613445378,0.7516099356025759
371000000000.0,0.48453194053836884,0.5154680594616312,0.9399844115354637
371000000000.0,0.46959726243748356,0.5304027375625164,0.8853598014888338
371000000000.0,0.4581897901659881,0.5418102098340118,0.8456647398843932
371000000000.0,0.47806691449814126,0.5219330855018587,0.9159544159544161
371000000000.0,0.5047672462142456,0.4952327537857543,1.0192525481313703
371000000000.0,0.46171829339567505,0.538281706604325,0.8577633007600435
371000000000.0,0.46722763507528786,0.5327723649247121,0.8769742310889443
371000000000.0,0.49730312837108953,0.5026968716289104,0.9892703862660945
371000000000.0,0.4301922470847778,0.5698077529152222,0.7549778761061946
371000000000.0,0.5586095392077607,0.4413904607922393,1.2655677655677655
371000000000.0,0.41208791208791207,0.5879120879120879,0.7009345794392523
371000000000.0,0.4524647887323944,0.5475352112676056,0.8263665594855306
371000000000.0,0.5077903682719547,0.4922096317280453,1.0316546762589929
371000000000.0,0.5081232492997199,0.4918767507002801,1.0330296127562641
371000000000.0,0.47492347539439606,0.525076524605604,0.9044843049327355
371000000000.0,0.5098374679213002,0.49016253207869975,1.0401396160558465
371000000000.0,0.437204910292729,0.562795089707271,0.7768456375838927
371000000000.0,0.4582278481012658,0.5417721518987342,0.8457943925233645
371000000000.0,0.4656810982048574,0.5343189017951425,0.8715415019762845
371000000000.0,0.49087078651685395,0.5091292134831461,0.9641379310344828
371000000000.0,0.4298696167522718,0.5701303832477281,0.753984753984754
371000000000.0,0.46191709844559586,0.5380829015544042,0.8584496870486278
371000000000.0,0.5054121565362198,0.4945878434637802,1.0218855218855218
371000000000.0,0.39594686648501365,0.6040531335149864,0.655483507189174
371000000000.0,0.5429213483146067,0.45707865168539324,1.1878072763028515
371000000000.0,0.4849944423860689,0.5150055576139311,0.941726618705036
371000000000.0,0.41262683201803835,0.5873731679819617,0.7024952015355086
371000000000.0,0.526790750141004,0.47320924985899604,1.1132300357568534
371000000000.0,0.5113430127041743,0.4886569872958258,1.0464252553389044
371000000000.0,0.7929160419790104,0.2070839580209895,3.8289592760180993
371000000000.0,0.5189558732131759,0.4810441267868241,1.078811369509044
371000000000.0,0.47979563399907105,0.5202043660009289,0.9223214285714286
371000000000.0,0.7015065913370998,0.2984934086629002,2.3501577287066246
371000000000.0,0.5633802816901409,0.43661971830985913,1.2903225806451615
